num,item,block,verdict,basis,gap_id,note
1041,Framework major-version codemod planner,18 Upgrade and Lifecycle,PARTIAL,ITEM,GAP-9,"GAP-9: locked toolchain and P0 ""Gradle wrapper alignment"" exist (BS:373, TA:3443) but no compatibility/migration procedure for opened projects (0 hits for AGP/Kotlin upgrade)"
1042,Codemod generator,18 Upgrade and Lifecycle,PARTIAL,ITEM,GAP-9,"GAP-9: locked toolchain and P0 ""Gradle wrapper alignment"" exist (BS:373, TA:3443) but no compatibility/migration procedure for opened projects (0 hits for AGP/Kotlin upgrade)"
1043,Language version upgrade planner,18 Upgrade and Lifecycle,PARTIAL,ITEM,GAP-9,"GAP-9: locked toolchain and P0 ""Gradle wrapper alignment"" exist (BS:373, TA:3443) but no compatibility/migration procedure for opened projects (0 hits for AGP/Kotlin upgrade)"
1044,End-of-life tracker,18 Upgrade and Lifecycle,NOT_STATED,ITEM,,End-of-life / OS advisory tracking not stated
1045,Vendor deprecation notice ingester,18 Upgrade and Lifecycle,EXCLUDED,ITEM,,Vendor/store notices and post-publish lifecycle are outside the product boundary
1046,Store policy change monitor,18 Upgrade and Lifecycle,EXCLUDED,ITEM,,Vendor/store notices and post-publish lifecycle are outside the product boundary
1047,Runtime and OS advisory tracker,18 Upgrade and Lifecycle,NOT_STATED,ITEM,,End-of-life / OS advisory tracking not stated
1048,Compatibility regression sentinel,18 Upgrade and Lifecycle,COVERED,ITEM,,Verification-in-loop and regression localization
1049,Long-term support branch manager,18 Upgrade and Lifecycle,NA,ITEM,,Not applicable to one-shot local artifact production
1050,Sunset and decommission planner,18 Upgrade and Lifecycle,EXCLUDED,ITEM,,Vendor/store notices and post-publish lifecycle are outside the product boundary
1051,Render cost profiler,19 Frontend Performance,PARTIAL,FAMILY,,GAP-5 performance budgets
1052,Unnecessary re-render detector,19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1053,Long task detector,19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1054,Image optimization pipeline,19 Frontend Performance,COVERED,ITEM,,Asset density variants and inspection (BS §50)
1055,Font loading strategy selector,19 Frontend Performance,NA,ITEM,,Web font loading / list virtualization handled by framework skills
1056,List virtualization advisor,19 Frontend Performance,NA,ITEM,,Web font loading / list virtualization handled by framework skills
1057,Memoization advisor,19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1058,Layout thrashing detector,19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1059,Animation jank detector,19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1060,"Perceived performance advisor (skeletons, optimistic updates)",19 Frontend Performance,PARTIAL,ITEM,GAP-5,GAP-5: android-performance/compose experts give guidance; no budgets or regression baselines
1061,Critical path latency budgeter,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1062,Blocking I/O detector,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1063,Garbage collection pressure analyzer,19 Backend and Runtime Performance,COVERED,ITEM,,"android-process-memory-expert (heap growth, leaks)"
1064,Event loop lag monitor,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1065,Concurrency limit tuner,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1066,Queue backpressure planner,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1067,Cache hit ratio analyzer,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1068,Cold start analyzer,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1069,Payload size minimizer,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1070,Compression strategy selector,19 Backend and Runtime Performance,OUT_OF_SCOPE,ITEM,,Server/runtime tuning; backend is not a generated target
1071,Battery drain estimator,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1072,Wake lock misuse detector,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1073,Background service auditor,19 Device Resource Efficiency,COVERED,ITEM,,android-background-expert; runtime integrity signals
1074,Startup path analyzer,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1075,Memory pressure handler,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1076,Disk I/O pattern analyzer,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1077,Network usage minimizer,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1078,Thermal throttling awareness,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1079,Low-end device profile tester,19 Device Resource Efficiency,COVERED,ITEM,,Device Matrix profiles
1080,Idle CPU usage checker,19 Device Resource Efficiency,PARTIAL,ITEM,GAP-5,GAP-5: battery/Doze signals reported (CAP.ANDROID.RUNTIME_INTEGRITY); no thresholds
1081,Clean-machine setup rehearsal engine,20 Project Documentation,COVERED,ITEM,,Clean-machine build authority (M43); handbook environment assumptions (BS:2712)
1082,Docs link and command rot checker,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1083,Runbook generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1084,Troubleshooting guide generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1085,Environment variable reference builder,20 Project Documentation,COVERED,ITEM,,Clean-machine build authority (M43); handbook environment assumptions (BS:2712)
1086,Usage example verifier,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1087,Data lifecycle diagram generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1088,Contribution guide generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1089,Code tour generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1090,Failure-derived FAQ generator,20 Project Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1091,User manual generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1092,In-app help generator,20 End-User Documentation,COVERED,ITEM,,"Product content generation, localization and validation (BS §81)"
1093,Onboarding tutorial generator,20 End-User Documentation,COVERED,ITEM,,"Product content generation, localization and validation (BS §81)"
1094,What's-new screen generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1095,Annotated screenshot guide generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1096,Support macro generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1097,Demo script generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1098,Documentation translator,20 End-User Documentation,COVERED,ITEM,,"Product content generation, localization and validation (BS §81)"
1099,Store description writer,20 End-User Documentation,EXCLUDED,ITEM,,Store description is outside the product boundary
1100,Telemetry disclosure text generator,20 End-User Documentation,NOT_STATED,ITEM,,Optional generated documentation beyond handbook and release report (BS §47.7)
1101,Handoff package assembler,20 Handoff and Ownership,COVERED,ITEM,,APK export provenance (BS §78); SBOM (BS §58.4); evidence ledger
1102,Ownership and license summary generator,20 Handoff and Ownership,PARTIAL,ITEM,,Dependency and permission inventory in release report (BS §47.7); no licence/ownership summary
1103,SBOM generator,20 Handoff and Ownership,COVERED,ITEM,,APK export provenance (BS §78); SBOM (BS §58.4); evidence ledger
1104,Third-party account checklist builder,20 Handoff and Ownership,PARTIAL,ITEM,GAP-1,GAP-1: credential guidance exists (BS §5.7.5a); no owner-side account/credential handover checklist
1105,Credential handover checklist,20 Handoff and Ownership,PARTIAL,ITEM,GAP-1,GAP-1: credential guidance exists (BS §5.7.5a); no owner-side account/credential handover checklist
1106,Cost-of-ownership estimator,20 Handoff and Ownership,NOT_STATED,ITEM,,Cost-of-ownership / lock-in reporting not stated
1107,Maintenance effort forecaster,20 Handoff and Ownership,EXCLUDED,ITEM,,Post-publish maintenance/operations are outside the product boundary
1108,Backup and disaster recovery runbook generator,20 Handoff and Ownership,EXCLUDED,ITEM,,Post-publish maintenance/operations are outside the product boundary
1109,Vendor lock-in reporter,20 Handoff and Ownership,NOT_STATED,ITEM,,Cost-of-ownership / lock-in reporting not stated
1110,Compliance evidence bundler,20 Handoff and Ownership,COVERED,ITEM,,APK export provenance (BS §78); SBOM (BS §58.4); evidence ledger
1111,Subscription scaffold generator,21 Business Operations Scaffolding,COVERED,ITEM,,android-payments-expert; android-notifications-expert
1112,Payment flow generator,21 Business Operations Scaffolding,COVERED,ITEM,,android-payments-expert; android-notifications-expert
1113,Invoice and receipt generator,21 Business Operations Scaffolding,NA,ITEM,,"Generated-app feature content chosen by the resolver, not a builder mechanism"
1114,Trial and entitlement manager,21 Business Operations Scaffolding,COVERED,ITEM,,android-payments-expert; android-notifications-expert
1115,Usage metering generator,21 Business Operations Scaffolding,NA,ITEM,,"Generated-app feature content chosen by the resolver, not a builder mechanism"
1116,Coupon and referral scaffold,21 Business Operations Scaffolding,NA,ITEM,,"Generated-app feature content chosen by the resolver, not a builder mechanism"
1117,Admin dashboard generator,21 Business Operations Scaffolding,OUT_OF_SCOPE,ITEM,,Admin dashboards are server/web
1118,Support ticket scaffold,21 Business Operations Scaffolding,NA,ITEM,,"Generated-app feature content chosen by the resolver, not a builder mechanism"
1119,Notification template generator,21 Business Operations Scaffolding,COVERED,ITEM,,android-payments-expert; android-notifications-expert
1120,Churn signal instrumentation,21 Business Operations Scaffolding,EXCLUDED,ITEM,,Post-publish analytics is outside the product boundary
1121,LLM client wrapper generator,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1122,In-app prompt packager,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1123,RAG pipeline scaffold,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1124,Embedding store selector,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1125,Chunking strategy selector,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1126,Tool calling scaffold,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1127,Streaming response UI scaffold,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1128,In-app token cost meter,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1129,Moderation guardrail scaffold,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
1130,Model fallback and offline mode scaffold,21 AI Features in Generated Apps,GAP,ITEM,GAP-2,"GAP-2: no capability, skill, fixture or acceptance criteria for LLM/AI features inside generated apps"
